Data
""
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -66 SEQ: 17819 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -66 SEQ: 14520 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -65 SEQ: 7077 CHNL: 11 SSID: IIT_JAMMU
FT: 2 FST: 12 SRC: 265af21d5474 DEST: 88b1e1287e52 RSSI: -92 SEQ: 6375 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -72 SEQ: 17850 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -66 SEQ: 17866 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -64 SEQ: 14567 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -66 SEQ: 7125 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -65 SEQ: 17914 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -64 SEQ: 14615 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -66 SEQ: 7172 CHNL: 11 SSID: IIT_JAMMU
FT: 1 FST: 9 SRC: 88b1e12218b2 DEST: 724a7415a4aa RSSI: -90 SEQ: 0 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e156a3a0 DEST: ffffffffffff RSSI: -88 SEQ: 43876 CHNL: 1 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -65 SEQ: 17962 CHNL: 11 SSID: IITJMU_Guest
